id,Date,Home,Away,Winner,Score_Home,Score_Away,FGM_Home,FGA_Home,FGM_Away,FGA_Away,3PM_Home,3PA_Home,3PM_Away,3PA_Away,FTM_Home,FTA_Home,FTM_Away,FTA_Away,REB_Home,REB_Away,OR_Home,OR_Away,DR_Home,DR_Away,ASS_Home,ASS_Away,ST_Home,ST_Away,BL_Home,BL_Away,TO_Home,TO_Away,POT_Home,POT_Away,FBP_Home,FBP_Away,PIP_Home,PIP_Away,PF_Home,PF_Away,TF_Home,TF_Away,FF_Home,FF_Away
400975532,2018-02-04,Knicks,Hawks,Hawks,96,99,41,94,35,87,5,23,15,33,9,15,14,19,61,55,16,13,32,31,16,25,10,6,8,3,15,16,15,18,5,7,40,34,16,12,0,2,0,0,
400975533,2018-02-04,Raptors,Grizzlies,Raptors,101,86,41,89,29,81,6,35,8,25,13,15,20,23,53,52,10,13,34,32,21,17,13,7,7,6,12,19,12,23,21,12,62,36,20,23,0,0,0,0,
400975534,2018-02-04,Thunder,Lakers,Lakers,104,108,40,89,42,86,7,25,13,30,17,25,11,18,59,49,13,8,33,32,17,24,13,6,6,7,18,19,20,20,21,8,54,52,18,20,4,1,0,0,
400975535,2018-02-04,Suns,Hornets,Hornets,110,115,41,77,40,96,15,29,10,38,13,13,25,29,43,53,2,13,37,30,24,24,4,12,4,6,19,8,27,13,13,9,40,36,25,17,2,0,1,0,
400975536,2018-02-05,Pistons,Trail Blazers,Pistons,111,91,44,88,37,94,15,30,10,33,8,12,7,8,58,48,10,13,41,32,36,18,7,9,4,5,14,13,14,12,9,8,42,50,14,14,0,1,0,0,
400975537,2018-02-05,Pacers,Wizards,Wizards,102,111,37,80,45,82,12,29,7,25,16,25,14,17,43,49,8,7,27,36,19,29,6,8,2,1,16,14,30,11,9,18,42,52,18,23,0,2,0,0,
400975538,2018-02-05,Heat,Magic,Magic,109,111,40,93,41,84,3,23,13,30,26,35,16,19,63,45,17,5,36,34,21,25,5,8,4,5,12,11,10,16,10,11,62,44,19,26,0,2,0,0,
400975539,2018-02-05,Pelicans,Jazz,Jazz,109,133,47,93,52,89,8,22,14,21,7,13,15,17,41,50,6,9,24,36,24,29,10,6,6,5,14,15,20,17,13,11,60,60,15,18,0,1,0,0,
400975540,2018-02-05,Nuggets,Hornets,Nuggets,121,104,46,81,39,77,18,34,11,26,11,13,15,24,44,40,5,5,36,31,30,21,10,7,2,1,11,10,15,14,15,6,52,48,15,16,0,0,1,0,
400975541,2018-02-05,Kings,Bulls,Kings,104,98,37,84,32,80,11,32,14,36,19,25,20,24,54,51,9,9,36,37,22,20,5,6,5,1,11,12,8,13,10,6,42,24,17,21,0,2,0,0,
400975542,2018-02-05,Clippers,Mavericks,Clippers,104,101,42,87,33,80,10,27,17,42,10,12,18,20,47,49,5,7,34,31,28,22,10,5,3,5,13,20,9,17,16,8,48,20,16,23,2,1,0,0,
400975543,2018-02-06,Magic,Cavaliers,Magic,116,98,46,88,36,84,6,22,12,37,18,27,14,20,61,44,12,9,38,27,27,19,7,4,8,4,13,14,13,21,7,18,70,38,16,24,0,0,0,0,
400975544,2018-02-06,Raptors,Celtics,Raptors,111,91,40,80,33,83,17,36,10,23,14,17,15,20,48,50,5,9,35,29,29,21,10,3,4,3,15,17,18,17,20,9,38,34,18,19,0,0,0,0,
400975545,2018-02-06,Hawks,Grizzlies,Hawks,108,82,42,83,34,79,8,25,4,22,16,21,10,13,45,49,8,9,28,28,29,23,13,7,5,5,14,27,9,38,11,8,34,32,16,24,1,0,0,0,
400975546,2018-02-06,Nets,Rockets,Rockets,113,123,41,85,45,81,16,35,16,33,15,17,17,21,41,45,10,8,27,32,24,16,8,7,2,7,11,11,11,12,15,10,50,50,17,14,0,0,0,0,
400975547,2018-02-06,Knicks,Bucks,Bucks,89,103,37,89,37,82,5,23,8,26,10,15,21,27,59,49,11,8,36,35,20,23,5,11,6,6,20,15,28,18,9,12,48,34,19,17,1,0,0,0,
400975548,2018-02-06,76ers,Wizards,76ers,115,102,45,82,41,93,14,28,7,27,11,14,13,18,49,48,12,16,33,23,27,23,9,14,4,2,17,12,22,16,4,10,46,44,14,18,0,1,0,0,
400975549,2018-02-06,Warriors,Thunder,Thunder,105,125,37,76,44,93,8,28,12,31,23,31,25,33,54,50,10,10,35,30,27,17,7,14,8,3,25,13,38,12,14,14,40,54,24,28,5,0,0,0,
400975550,2018-02-06,Lakers,Suns,Lakers,112,93,39,83,36,94,11,26,8,29,23,26,13,23,59,56,12,16,44,32,19,24,7,4,7,4,14,11,15,15,25,11,52,38,21,18,0,1,0,0,
400975551,2018-02-07,Pistons,Nets,Pistons,115,106,44,92,39,90,9,24,17,51,18,25,11,12,53,54,8,8,38,42,20,33,10,4,3,6,7,20,10,24,15,11,60,38,12,20,1,1,0,0,
400975552,2018-02-07,Heat,Rockets,Rockets,101,109,39,88,38,74,13,32,12,31,10,12,21,26,48,44,15,4,26,31,23,16,3,8,3,6,13,10,21,11,2,7,44,40,17,16,0,0,0,0,
400975553,2018-02-07,Cavaliers,Timberwolves,Cavaliers,140,138,52,88,54,93,21,41,19,33,15,23,11,12,47,37,7,4,34,31,33,33,5,7,1,4,16,12,25,16,16,8,50,44,21,19,0,0,0,1,
400975554,2018-02-07,Grizzlies,Jazz,Jazz,88,92,34,81,29,69,8,23,6,22,12,16,28,33,44,52,9,9,27,34,18,14,12,6,5,4,16,20,17,16,17,10,24,26,26,16,4,1,0,0,
400975556,2018-02-07,Suns,Spurs,Spurs,81,129,33,97,46,93,3,32,16,32,12,18,21,27,52,71,11,14,33,48,15,26,8,6,4,6,11,12,14,13,12,12,46,46,23,17,0,0,0,0,
400975557,2018-02-08,Magic,Hawks,Magic,100,98,36,84,37,87,9,29,12,30,19,22,12,18,47,60,8,9,28,37,20,25,10,4,6,7,13,17,8,17,20,3,44,36,22,23,0,0,0,0,
400975558,2018-02-08,Raptors,Knicks,Raptors,113,88,43,95,33,83,16,43,7,27,11,14,15,18,57,51,9,5,43,38,31,19,11,4,5,8,9,16,6,12,10,2,50,38,17,15,3,1,0,0,
400975559,2018-02-08,Wizards,Celtics,Celtics,104,110,38,95,39,84,12,26,9,26,16,20,23,34,60,57,17,7,35,38,28,16,11,9,4,6,22,18,24,25,16,7,40,42,23,20,1,3,0,0,
400975560,2018-02-08,Trail Blazers,Hornets,Trail Blazers,109,103,41,90,38,98,9,31,13,33,18,22,14,17,62,54,9,7,48,37,18,17,7,10,7,3,17,12,21,6,10,6,58,32,19,16,0,0,0,0,
400975561,2018-02-08,Warriors,Mavericks,Warriors,121,103,45,88,40,92,14,29,9,37,17,20,14,17,56,45,18,9,33,25,37,19,6,15,7,7,16,12,20,13,22,17,48,46,18,16,1,1,0,0,
400975562,2018-02-08,Lakers,Thunder,Lakers,106,81,42,96,32,90,10,31,8,34,12,13,9,19,59,64,13,17,38,33,28,16,5,6,7,4,8,14,10,12,11,12,58,42,19,11,0,1,0,0,
400975563,2018-02-09,Pistons,Clippers,Clippers,95,108,36,88,42,91,10,31,10,30,13,17,14,15,47,59,7,14,33,43,22,23,5,6,5,3,9,10,14,10,8,12,40,52,16,16,2,3,0,0,
400975564,2018-02-09,76ers,Pelicans,76ers,100,82,39,93,33,95,14,34,8,31,8,9,8,16,64,61,8,8,50,38,26,17,10,8,4,6,16,12,17,13,4,8,40,32,16,12,1,0,0,0,
400975565,2018-02-09,Hawks,Cavaliers,Cavaliers,107,123,37,83,46,86,16,44,15,35,17,19,16,24,46,50,6,6,36,37,20,31,4,8,4,4,12,9,15,14,18,26,34,48,18,17,3,0,0,0,
400975566,2018-02-09,Celtics,Pacers,Pacers,91,97,34,89,37,83,7,27,5,20,16,20,18,22,45,64,12,13,26,40,16,18,5,6,8,5,10,15,10,20,7,14,38,42,21,20,3,0,0,0,
400975567,2018-02-09,Heat,Bucks,Heat,91,85,32,88,32,76,10,26,6,20,17,18,15,17,58,45,13,2,38,35,16,18,7,9,7,9,16,18,22,12,4,7,36,42,21,20,1,1,0,0,
400975569,2018-02-09,Rockets,Nuggets,Rockets,130,104,43,86,42,88,19,41,3,28,25,34,17,21,58,44,11,7,37,32,26,25,5,7,7,2,12,10,15,6,13,8,42,60,16,20,1,0,0,0,
400975570,2018-02-09,Jazz,Hornets,Jazz,106,94,41,84,35,85,10,29,9,24,14,17,15,19,60,40,7,5,42,28,29,17,5,8,7,2,14,7,11,8,11,5,58,30,17,18,0,0,0,0,
400975568,2018-02-09,Bulls,Timberwolves,Bulls,114,113,41,83,41,87,9,26,8,22,23,30,23,28,47,53,5,11,34,35,22,19,5,8,4,4,11,14,12,22,10,4,42,52,19,22,1,1,0,0,
400975571,2018-02-09,Kings,Trail Blazers,Trail Blazers,100,118,38,90,43,88,9,23,15,35,15,21,17,18,52,52,12,9,31,36,25,18,5,10,3,4,12,11,15,10,6,10,40,48,19,21,1,0,0,0,
400975572,2018-02-10,Nets,Pelicans,Pelicans,128,138,43,114,52,106,21,59,9,24,21,22,25,39,67,73,18,14,42,45,30,23,10,10,3,10,17,15,14,22,20,18,38,70,30,18,1,0,0,0,
400975573,2018-02-10,Magic,Bucks,Bucks,104,111,37,83,43,82,8,30,9,25,22,26,16,20,49,44,10,8,31,33,23,28,7,7,3,4,12,12,16,9,10,16,52,42,14,16,0,1,0,0,
400975574,2018-02-10,76ers,Clippers,76ers,112,98,43,90,38,88,13,33,8,32,13,17,14,23,48,62,6,11,39,42,32,20,12,7,8,5,12,17,17,15,33,7,50,50,18,16,0,0,0,0,
400975575,2018-02-10,Bulls,Wizards,Wizards,90,101,34,80,38,82,9,32,13,38,13,16,12,14,50,45,9,6,36,35,23,31,11,8,2,3,16,14,14,14,20,10,30,40,16,17,1,1,1,0,
400975576,2018-02-10,Mavericks,Lakers,Mavericks,130,123,48,89,46,84,12,27,16,34,22,27,15,22,47,44,10,9,30,28,32,29,8,7,3,0,11,17,15,29,13,23,52,44,21,25,0,1,0,1,
400975577,2018-02-10,Warriors,Spurs,Warriors,122,105,48,85,43,94,12,27,5,27,14,15,14,19,51,43,11,11,33,23,35,30,5,8,6,5,16,10,18,14,18,19,50,62,18,13,0,0,0,0,
400975578,2018-02-10,Suns,Nuggets,Nuggets,113,123,46,84,45,88,7,19,13,29,14,25,20,22,45,49,8,6,28,31,24,20,7,10,9,5,15,14,20,15,20,9,66,46,24,23,1,1,0,0,
400975579,2018-02-11,Hornets,Raptors,Raptors,103,123,38,89,49,87,10,23,18,37,17,23,7,10,50,48,11,6,31,34,26,35,5,7,5,8,13,13,22,13,8,18,44,50,13,24,0,1,0,0,
400975580,2018-02-11,Hawks,Pistons,Hawks,118,115,38,78,38,83,10,29,13,33,32,37,26,33,47,50,4,12,31,28,27,30,10,6,3,4,13,15,18,18,8,8,40,44,26,28,0,2,0,0,
400975581,2018-02-11,Celtics,Cavaliers,Cavaliers,99,121,36,89,45,84,10,38,16,30,17,22,15,20,54,48,13,5,30,36,22,22,3,7,4,6,15,11,15,16,9,12,34,46,14,20,0,0,0,0,
400975582,2018-02-11,Pacers,Knicks,Pacers,121,113,47,94,41,93,12,28,9,35,15,22,22,25,58,51,16,12,38,33,27,27,7,8,5,3,13,12,16,12,16,22,50,52,16,18,1,1,0,0,
400975583,2018-02-11,Rockets,Mavericks,Rockets,104,97,34,78,38,93,13,45,10,31,23,33,11,16,53,61,2,12,40,40,15,26,9,6,7,4,9,14,10,17,0,7,32,40,18,25,0,0,0,0,
400975584,2018-02-11,Timberwolves,Kings,Timberwolves,111,106,37,74,42,88,9,24,10,25,28,32,12,17,42,50,8,15,29,28,29,17,10,12,5,2,17,19,19,22,9,7,42,46,17,23,0,0,0,0,
400975585,2018-02-11,Thunder,Grizzlies,Thunder,110,92,34,77,32,82,16,37,6,28,26,40,22,24,50,59,9,12,29,35,21,21,6,4,3,5,10,17,11,17,6,8,32,46,23,32,0,1,0,1,
400975586,2018-02-11,Trail Blazers,Jazz,Jazz,96,115,33,81,41,88,9,25,13,26,21,25,20,22,40,61,6,16,31,42,16,23,7,8,4,4,13,13,11,14,8,16,30,44,22,22,0,1,0,0,
400975587,2018-02-12,Pistons,Pelicans,Pelicans,103,118,35,95,44,100,9,35,14,34,24,32,16,16,63,61,14,10,40,43,18,31,5,6,3,7,14,12,14,11,7,16,38,54,19,25,2,0,0,0,
400975588,2018-02-12,76ers,Knicks,76ers,108,92,41,75,31,79,10,19,6,24,16,24,24,28,46,48,7,7,30,26,27,16,13,5,6,4,19,19,18,28,12,2,44,36,22,22,1,0,0,0,
400975589,2018-02-12,Nets,Clippers,Clippers,101,114,41,89,48,85,12,40,6,16,7,10,12,14,42,48,10,8,27,35,27,19,10,8,6,6,13,15,15,19,9,5,50,60,15,14,1,0,0,0,
400975590,2018-02-12,Bulls,Magic,Bulls,105,101,40,88,37,84,9,32,10,31,16,21,17,19,57,45,11,7,35,32,25,24,6,8,3,7,11,10,17,11,6,13,50,32,13,18,1,1,0,0,
400975591,2018-02-12,Jazz,Spurs,Jazz,101,99,35,84,38,85,11,24,6,25,20,30,17,25,57,57,9,8,34,36,15,23,7,5,5,8,10,11,10,11,12,14,40,54,24,24,0,0,0,0,
400975592,2018-02-12,Warriors,Suns,Warriors,129,83,52,89,33,95,11,26,3,23,14,21,14,22,58,56,7,15,42,32,36,13,8,2,16,3,12,17,12,20,32,4,58,48,18,17,0,1,0,0,
400975593,2018-02-13,Raptors,Heat,Raptors,115,112,42,90,42,86,13,35,12,29,18,23,16,19,45,55,7,10,33,41,24,24,7,5,3,3,8,16,9,28,22,12,44,48,19,18,0,0,0,0,
400975594,2018-02-13,Bucks,Hawks,Bucks,97,92,38,88,33,86,8,25,12,35,13,17,14,20,55,58,14,14,34,36,23,21,6,7,10,6,10,14,12,19,15,7,48,34,18,14,1,1,0,0,
400975595,2018-02-13,Timberwolves,Rockets,Rockets,108,126,40,84,41,83,6,23,22,47,22,23,22,29,48,46,9,9,31,28,22,25,3,1,4,4,9,6,17,3,6,7,54,32,20,23,1,1,0,0,
400975596,2018-02-13,Thunder,Cavaliers,Cavaliers,112,120,40,90,45,88,11,35,16,36,21,30,14,22,60,50,18,10,33,31,23,24,6,6,3,3,11,7,10,9,9,14,36,46,20,28,1,0,0,0,
400975597,2018-02-13,Mavericks,Kings,Kings,109,114,38,83,47,87,15,40,12,29,18,23,8,12,47,47,4,5,33,33,29,30,4,6,4,4,9,9,7,17,13,16,38,56,15,19,0,0,0,0,
400975598,2018-02-13,Nuggets,Spurs,Nuggets,117,109,46,93,44,82,10,32,6,22,15,18,15,22,42,53,11,10,24,32,29,24,10,6,3,7,12,19,17,20,19,2,64,46,18,22,0,0,0,0,
400975599,2018-02-14,Pistons,Hawks,Pistons,104,98,35,83,38,89,13,33,6,33,21,25,16,19,56,50,10,8,37,35,26,25,3,9,5,4,16,11,11,17,12,6,32,52,18,21,0,1,0,0,
400975600,2018-02-14,Magic,Hornets,Hornets,102,104,36,86,38,88,15,37,13,30,15,17,15,19,58,48,9,8,39,37,21,26,7,14,0,4,20,12,24,11,17,15,32,34,17,15,0,0,0,0,
400975601,2018-02-14,76ers,Heat,76ers,104,102,39,92,35,77,9,35,11,27,17,25,21,29,70,41,23,3,37,26,25,23,6,9,2,5,19,11,26,16,8,11,42,42,23,21,3,0,0,0,
400975602,2018-02-14,Nets,Pacers,Pacers,103,108,35,83,39,90,13,35,6,15,20,27,24,28,54,56,9,15,35,37,24,20,4,10,2,7,14,8,15,11,10,13,28,42,20,20,0,0,0,0,
400975603,2018-02-14,Knicks,Wizards,Wizards,113,118,45,97,48,88,9,19,7,22,14,18,15,19,47,53,11,6,31,39,21,31,7,7,1,9,10,12,15,15,6,18,50,58,17,16,0,0,0,0,
400975604,2018-02-14,Celtics,Clippers,Clippers,119,129,42,97,44,88,15,31,11,29,20,21,30,33,52,51,11,7,35,36,24,26,4,5,7,5,8,9,13,10,21,8,36,56,31,21,0,0,0,0,
400975605,2018-02-14,Bulls,Raptors,Raptors,98,122,39,91,48,92,4,24,14,38,16,20,12,15,51,52,4,5,38,45,17,38,5,5,6,8,6,8,8,6,14,9,52,60,16,22,1,0,0,0,
400975606,2018-02-14,Rockets,Kings,Rockets,100,91,33,83,38,87,14,49,10,32,20,22,5,8,52,52,7,9,41,39,19,26,10,8,5,5,14,17,18,17,9,7,32,40,14,20,0,0,0,0,
400975607,2018-02-14,Grizzlies,Thunder,Thunder,114,121,44,86,40,81,14,27,17,37,12,15,24,35,49,48,6,8,35,30,29,26,6,7,2,6,12,9,19,7,20,20,50,36,25,19,4,1,0,0,
400975608,2018-02-14,Pelicans,Lakers,Pelicans,139,117,53,99,46,90,14,32,10,22,19,21,15,18,51,44,12,7,36,30,35,26,13,5,7,3,12,20,14,29,25,28,62,66,20,21,2,5,1,0,
400975609,2018-02-14,Jazz,Suns,Jazz,107,97,39,92,34,79,10,34,12,29,19,22,17,24,59,49,14,5,40,36,22,19,6,5,3,6,9,12,12,14,14,15,52,40,17,25,0,0,0,0,
400975610,2018-02-14,Trail Blazers,Warriors,Trail Blazers,123,117,45,93,43,90,12,33,13,37,21,24,18,19,56,43,13,8,36,33,20,24,9,8,0,7,14,16,17,27,15,18,44,40,18,24,0,1,1,0,
400975611,2018-02-15,Bucks,Nuggets,Nuggets,123,134,49,92,47,85,9,26,24,40,16,22,16,20,48,43,11,8,29,26,27,37,9,9,5,6,16,18,18,23,8,11,70,42,20,23,0,1,0,0,
400975612,2018-02-15,Timberwolves,Lakers,Timberwolves,119,111,42,90,43,94,6,24,7,31,29,31,18,26,53,56,11,11,35,35,23,19,5,6,10,4,10,13,11,14,7,9,50,62,22,26,1,0,0,0,
400975613,2018-02-22,Hornets,Nets,Hornets,111,96,42,87,36,93,11,21,14,43,16,20,10,14,62,48,13,11,41,30,29,27,3,6,6,8,15,10,14,10,9,7,46,36,15,23,0,2,0,0,
400975614,2018-02-22,Magic,Knicks,Knicks,113,120,43,83,48,99,11,24,7,25,16,23,17,21,46,56,5,16,34,31,28,28,7,7,5,12,14,9,22,12,20,14,54,52,15,15,0,0,0,0,
400975615,2018-02-22,Cavaliers,Wizards,Wizards,103,110,42,84,44,92,8,35,12,30,11,19,10,10,46,52,6,9,30,34,20,29,5,9,2,3,13,11,4,15,13,4,58,44,15,23,0,0,0,0,
400975616,2018-02-22,Bulls,76ers,76ers,115,116,44,97,42,82,18,34,11,29,9,15,21,35,62,51,11,8,37,33,27,25,5,7,4,5,14,11,18,21,4,5,44,46,26,17,1,2,0,0,
400975617,2018-02-22,Kings,Thunder,Thunder,107,110,42,91,38,86,12,27,14,35,11,15,20,24,49,56,10,10,34,39,23,26,6,6,4,7,9,11,14,16,14,23,50,34,20,16,0,0,0,0,
400975618,2018-02-22,Warriors,Clippers,Warriors,134,127,47,76,44,88,14,25,11,32,26,34,28,34,39,48,3,8,29,28,31,32,8,9,8,2,15,15,24,23,17,23,52,56,24,19,2,1,0,0,
400975619,2018-02-23,Pistons,Celtics,Celtics,98,110,37,85,41,85,10,33,17,39,14,21,11,18,54,52,12,10,33,32,16,30,4,8,4,5,13,11,17,8,6,10,40,44,18,22,0,0,0,0,
400975620,2018-02-23,Pacers,Hawks,Pacers,116,93,48,101,37,82,9,28,7,31,11,13,12,19,62,45,15,6,42,34,30,14,17,9,3,7,17,22,20,31,25,13,56,54,20,20,1,0,0,0,
400975621,2018-02-23,Wizards,Hornets,Hornets,105,122,40,81,44,90,9,25,17,39,16,17,17,20,44,47,6,13,30,28,25,26,3,7,0,5,14,9,28,7,10,12,56,46,21,18,1,1,0,1,
400975622,2018-02-23,Raptors,Bucks,Bucks,119,122,43,90,43,90,9,34,13,26,24,26,23,27,41,59,5,13,32,38,23,21,7,6,8,3,12,21,13,21,6,10,52,44,21,24,2,0,0,0,
400975623,2018-02-23,Rockets,Timberwolves,Rockets,120,102,40,83,40,94,14,38,10,26,26,30,12,16,55,50,14,16,36,27,24,19,6,6,2,3,12,11,13,10,15,8,38,48,17,22,1,0,0,0,
400975624,2018-02-23,Grizzlies,Cavaliers,Cavaliers,89,112,33,84,40,87,9,24,11,29,14,18,21,22,50,53,5,7,32,39,22,26,10,13,4,9,23,18,35,23,18,32,36,50,25,23,2,3,0,0,
400975625,2018-02-23,Pelicans,Heat,Pelicans,124,123,48,108,50,108,8,31,6,18,20,24,17,26,66,65,13,13,43,45,27,26,9,12,13,5,15,13,17,9,37,20,62,70,18,23,0,0,0,0,
400975626,2018-02-23,Nuggets,Spurs,Nuggets,122,119,48,97,43,85,12,32,5,16,14,19,28,39,57,50,18,11,34,27,33,28,5,4,3,4,11,7,16,10,11,12,64,60,27,20,2,0,0,0,
400975627,2018-02-23,Suns,Clippers,Clippers,117,128,45,103,45,87,9,31,14,32,18,31,24,32,58,63,16,8,32,43,22,23,12,5,5,8,12,18,11,23,30,11,62,48,25,26,1,1,0,0,
400975628,2018-02-23,Jazz,Trail Blazers,Trail Blazers,81,100,33,78,39,87,6,25,9,24,9,11,13,14,48,48,8,6,35,35,15,14,7,11,6,5,20,12,22,10,4,4,42,40,13,20,2,0,0,0,
400975629,2018-02-23,Lakers,Mavericks,Lakers,124,102,48,93,37,91,13,33,19,42,15,20,9,11,69,37,13,3,49,26,32,25,8,9,6,8,16,11,26,15,24,14,62,26,17,19,1,0,0,0,
400975630,2018-02-24,76ers,Magic,76ers,116,105,42,81,38,85,9,27,13,31,23,27,16,19,53,40,9,6,36,27,31,27,5,7,4,5,14,13,16,18,9,8,46,42,16,20,0,0,0,0,
400975631,2018-02-24,Heat,Grizzlies,Heat,115,89,41,89,35,80,12,33,5,11,21,27,14,17,56,46,14,9,36,31,27,16,15,7,6,3,10,19,8,26,13,2,50,30,17,22,0,0,0,0,
400975632,2018-02-24,Knicks,Celtics,Celtics,112,121,45,96,42,93,6,27,13,33,16,20,24,28,56,54,13,11,36,34,20,21,10,11,4,5,14,11,20,14,6,8,54,46,22,15,1,0,0,0,
400975633,2018-02-24,Warriors,Thunder,Warriors,112,80,42,89,29,88,17,38,9,34,11,13,13,21,62,54,12,14,42,29,36,19,8,8,6,3,16,16,18,25,15,10,36,28,21,17,2,2,0,0,
400975634,2018-02-24,Timberwolves,Bulls,Timberwolves,122,104,46,94,42,90,11,35,6,23,19,26,14,20,55,54,10,4,41,38,25,21,6,5,4,9,12,15,16,17,6,18,58,56,15,20,1,0,0,0,
400975635,2018-02-24,Suns,Trail Blazers,Trail Blazers,104,106,39,87,39,99,11,26,6,30,15,21,22,30,65,57,6,12,45,36,23,15,5,6,10,7,16,6,22,9,18,12,38,42,24,19,1,0,0,0,
400975636,2018-02-24,Jazz,Mavericks,Jazz,97,90,34,85,34,83,9,32,10,35,20,26,12,14,54,54,9,5,35,39,26,19,6,6,3,4,12,16,16,13,15,3,46,30,19,23,1,1,0,0,
400975637,2018-02-24,Kings,Lakers,Lakers,108,113,42,94,41,91,13,25,17,38,11,17,14,20,57,57,17,12,31,32,28,26,5,5,5,6,11,12,16,7,15,21,40,40,21,18,0,0,0,0,
400975638,2018-02-25,Hornets,Pistons,Hornets,114,98,42,88,42,85,16,35,4,18,14,23,10,14,58,44,13,8,34,33,28,23,9,4,4,2,18,17,17,21,13,9,48,62,19,22,0,1,0,1,
400975639,2018-02-25,Bucks,Pelicans,Pelicans,121,123,44,96,51,107,7,25,10,30,26,29,11,14,50,64,9,11,35,39,21,22,10,8,3,7,14,17,20,21,14,20,56,66,19,24,0,0,0,0,
400975640,2018-02-25,Cavaliers,Spurs,Spurs,94,110,38,91,38,86,8,34,9,19,10,14,25,32,54,58,13,10,34,34,18,22,8,11,3,9,16,10,29,11,28,15,50,34,24,12,1,1,0,0,
400975641,2018-02-25,Wizards,76ers,Wizards,109,94,43,79,31,86,12,25,9,33,11,12,23,31,50,50,10,17,38,26,35,24,9,13,6,3,19,16,31,17,16,14,34,42,28,16,1,0,0,0,
400975642,2018-02-25,Nuggets,Rockets,Rockets,114,119,44,91,39,77,10,29,15,35,16,24,26,32,51,48,12,11,24,31,33,18,13,7,6,3,13,19,18,26,15,13,68,42,27,23,0,1,0,0,
400975643,2018-02-26,Hawks,Lakers,Lakers,104,123,36,96,47,90,8,36,15,33,24,34,14,19,55,63,8,10,33,49,21,28,14,8,3,6,13,23,16,22,19,14,50,56,17,23,0,0,0,0,
400975644,2018-02-26,Celtics,Grizzlies,Celtics,109,98,39,86,34,78,12,37,5,23,19,27,25,32,54,52,9,5,35,35,25,27,5,4,5,2,8,10,5,18,6,11,42,42,23,22,0,1,0,0,
400975645,2018-02-26,Nets,Bulls,Nets,104,87,40,90,33,93,16,42,6,23,8,8,15,23,53,65,7,15,41,41,31,17,4,8,9,7,15,14,12,16,10,12,44,34,20,11,0,0,0,1,
400975646,2018-02-26,Knicks,Warriors,Warriors,111,125,47,96,44,85,10,25,15,31,7,9,22,26,47,49,10,8,29,35,28,31,7,8,3,5,14,12,11,16,14,13,48,38,18,13,0,0,0,0,
400975647,2018-02-26,Raptors,Pistons,Raptors,123,94,42,80,36,94,17,38,7,22,22,23,15,20,54,48,6,13,41,29,31,20,10,11,7,3,18,13,16,10,25,11,42,50,18,22,2,1,0,0,
400975648,2018-02-26,Pelicans,Suns,Pelicans,125,116,43,91,42,97,8,28,7,24,31,40,25,32,58,61,9,14,37,37,30,23,7,9,8,5,14,14,18,16,22,24,58,56,22,33,1,2,0,0,
400975649,2018-02-26,Thunder,Magic,Thunder,112,105,42,88,39,84,11,25,12,29,17,20,15,21,57,43,14,8,36,27,24,23,6,15,6,6,20,16,16,15,9,10,58,46,13,19,0,0,0,0,
400975650,2018-02-26,Mavericks,Pacers,Mavericks,109,103,40,88,41,87,14,37,5,20,15,18,16,23,49,55,7,9,37,41,20,22,9,6,3,4,10,12,10,8,13,13,40,48,21,19,1,2,0,0,
400975651,2018-02-26,Jazz,Rockets,Rockets,85,96,31,71,34,79,7,29,9,33,16,22,19,25,49,48,7,9,32,31,21,15,6,15,4,2,22,16,20,11,4,0,44,50,19,21,0,0,0,0,
400975652,2018-02-26,Kings,Timberwolves,Timberwolves,100,118,40,84,39,76,8,22,7,16,12,13,33,36,36,49,8,8,23,35,22,22,5,11,3,4,15,12,25,4,8,14,42,52,23,14,0,0,0,0,
400975653,2018-02-27,Hornets,Bulls,Hornets,118,103,44,82,39,81,15,35,9,24,15,21,16,21,42,49,6,11,29,33,28,26,11,8,8,5,14,21,22,22,8,8,44,46,14,23,4,0,0,0,
400975654,2018-02-27,Cavaliers,Nets,Cavaliers,129,123,50,97,44,82,12,24,12,32,17,27,23,30,64,38,14,3,41,33,24,29,7,6,1,0,11,13,15,18,2,9,50,58,24,21,0,0,0,1,
400975655,2018-02-27,Heat,76ers,Heat,102,101,36,82,35,84,9,27,12,31,21,28,19,23,48,58,11,10,26,34,19,25,12,10,9,3,16,23,18,26,11,5,36,36,19,24,1,0,0,0,
400975656,2018-02-27,Bucks,Wizards,Wizards,104,107,35,77,42,88,10,26,7,20,24,28,16,22,50,48,8,9,32,31,20,30,10,9,9,6,17,13,13,13,14,14,40,52,20,22,0,0,0,0,
400975657,2018-02-27,Trail Blazers,Kings,Trail Blazers,116,99,44,84,39,88,15,34,7,22,13,17,14,15,53,41,10,6,37,30,27,20,10,14,2,4,18,12,24,14,20,14,46,50,15,12,0,0,0,0,
400975658,2018-02-27,Nuggets,Clippers,Clippers,120,122,43,87,46,89,10,31,7,26,24,30,23,31,51,50,11,13,30,30,27,26,11,12,7,7,20,19,27,26,13,16,56,72,27,25,0,1,0,0,
400975659,2018-02-28,Pistons,Bucks,Pistons,110,87,42,95,28,73,9,29,8,24,17,22,23,28,66,42,22,6,35,29,26,16,9,7,0,3,11,13,12,20,18,6,56,34,20,20,0,0,0,0,
